sample_id,SLC2A2,ARG2,CLTRN,PCOLCE2,IAPP,PPP1R1A,GABRA2,OPRD1,CHL1,GLRA1,GLP1R,PDX1,NKX6-1,SLC30A8
GSE164416_DP070,-1.2582225895837815,0.2904735959888482,-0.40421401722809014,0.9063493227339422,-0.385364006581314,-0.5480009094657248,-1.09306786456621,0.01777786322113731,-0.821739646253621,-0.7476262377549512,-0.9142767172658314,-0.6229206384189971,-0.04821353364879655,-0.7223394055734152
GSE164416_DP079,1.0104183140616954,1.5074897918475758,0.3300489132426368,-1.6130477157547423,1.0238809398347075,1.5158011267349558,1.7467137781505306,1.8960401148514499,0.6138218602518383,1.036360248634802,1.4043890905784597,1.6157715910347998,1.288573977022258,0.11983220245173247
GSE164416_DP083,-0.4969296884609755,-1.1385586068691755,-0.8578892731304453,0.6591643102302209,-1.0333843995415637,0.014199083305529752,0.4328352417403285,0.40348003025863083,-0.25966207105500366,0.10157092743160893,-0.7271097973069689,-0.14672879556783844,-0.12840562633363006,-1.1125454953432148
GSE164416_DP086,1.5373226305630365,1.4849538266175564,1.0116709668960484,-1.6130477157547423,1.2929439266499907,2.107555947368263,-1.09306786456621,1.8031436840555677,0.5047906883994594,1.0360374007064863,1.4225325988575894,1.0401820036955516,0.5598694999455768,0.12937105999015305
GSE164416_DP087,-0.1686769367107013,-0.7440131103123262,-0.6441248028175678,1.6969185959535462,0.9327953079512974,-0.7709884402077707,-0.6871403841182075,-0.16976627094653232,-1.8584144123797723,-0.239833167847336,0.003347804874985997,0.22286218103865063,-0.1220083461640343,0.36947951289677144
GSE164416_DP095,1.2176022172786494,1.728999985596204,1.146811642281382,-1.2804356900701417,0.45943672251463524,0.09494319462974204,1.661783765017911,0.9989711660381936,1.1910390370976558,0.9573533865357643,0.794143480204683,0.3404296429390415,0.0559092826302261,2.0090760319106153
GSE164416_DP097,-0.5474691928803407,-0.41499469985829535,-0.5541607642372217,-0.8410129635488294,0.6442248809465425,0.760123324263163,0.3568883189147804,-0.860261346866278,-0.45719171659740887,-0.2432597804456108,-0.590594857962808,0.3940764388506002,0.3704917643315712,0.24482692807834908
GSE164416_DP099,-0.5893168213774375,0.03049613243298616,-0.5260758717020446,1.1210095666080786,0.3077277640745769,-0.0011718471710539325,0.8190709076976301,-0.8888024188716943,0.47745307414800914,-0.5659464783897152,-0.09479768496115493,0.3249186887642901,0.5988325811171374,-0.029791526790650655
GSE164416_DP102,-1.052912657689788,-1.0289475522677873,-1.2023673476037666,-0.030494054911550484,-1.6366545293986006,-0.8973552243970907,-1.09306786456621,-1.4039750843805683,-0.35317405301427324,0.7081001213009639,-1.4763652120500965,-0.34620906268075263,-0.48270773955384727,-1.6098689869275529
GSE164416_DP103,-0.6398763773619265,0.059627293896574514,0.29404057244842685,0.8230511872212434,0.7725072467896048,0.12888755246601435,-1.09306786456621,-1.1215120462250958,-0.33655567142591125,-1.3526680187670856,-0.0309873627960073,0.2856735011161106,-0.029155049474220016,-0.34238906987895734
GSE164416_DP104,0.36986970855363804,-0.3858896784035079,-1.1801053673234314,-0.7903869685082459,-0.9482763643995031,0.31724913652520725,0.505644088189548,-0.9480039878477965,0.5741872355442884,1.058661756904401,0.03631682940959562,0.9820096981424762,0.5606278129503526,0.01841304996158437
GSE164416_DP105,0.2905340105415692,0.06543453453203804,-0.04333846797112588,0.7854848231585014,0.3374760360207489,0.4251292718293639,0.09111462019963645,-0.13271970517763865,-0.6388955333752064,-0.733010740231456,0.07160179809419429,0.5405991186636484,0.24561221594933597,0.6321354435200801
GSE164416_DP107,-0.8770626008820901,-1.6250793456407049,-0.9213026872599753,0.28389751736218394,-0.19956647925956406,0.11486708432203664,-0.6132559460230973,-0.21201223735927524,-0.6739686184893097,-2.1737558714926055,0.1237225622120373,-1.2575259500199494,-1.0052263860928325,-0.038990478904379025
GSE164416_DP109,-0.8254480608118959,-0.9486140357817862,-0.9436384811707412,0.5178148048443245,-1.0047171715306218,-0.5108181726808808,-0.4933260939969688,1.4957450026599368,0.5621737428362295,-0.13292190293030756,-0.342100673982321,0.81180204171609,0.9225149542958632,0.06993363773199503
GSE164416_DP111,-0.40571056365331404,0.1458949212071309,0.4168256003943201,0.9430726914280928,-0.3090429501968582,-1.6874142479824654,-1.09306786456621,0.40193494135485436,-1.005166703362404,-0.1686652225231562,0.46975892943182374,-0.5135970086752805,-1.1626036598350216,0.2606399436443653
GSE164416_DP118,0.10522992950621864,0.9522989183946523,0.7341336520509786,1.121443546617863,1.4909293234980205,-0.3002563329335301,0.31595960333047385,-0.9840579281962432,0.4432431535053219,-0.1951251187326257,0.9688710842892564,0.23410963739191135,-0.06738322730032682,1.270695840162699
GSE164416_DP122,0.22931732416237793,-1.2690149809939375,-1.3957472013969985,1.3472378820636886,0.8375902092558176,0.8766211688868951,0.23904022535358735,-0.5621905778923653,-0.9773792817606887,0.038025454440193264,0.22621941696173423,0.3413170973296863,-0.00976820522745266,-0.2433064414528842
GSE164416_DP124,0.2949364947621973,-1.1694941329924569,-1.4275092555753233,0.1320626032907202,-0.9252780622429173,0.07909493915516976,0.02009548639753387,-0.8261149579195952,0.042890523146597734,0.06892752853512846,0.0036290982837088545,0.0670313082741374,-0.23189737365315266,-1.1218977468708429
GSE164416_DP125,1.387025444265687,1.0552715773956256,0.9625138038022585,-0.23163684072431476,0.6302767496656979,0.5053493414751996,1.566409504673216,1.3629101693916448,1.4924898768850943,0.8054144375683637,0.8868468609602542,0.4466663763570868,0.657754223371841,0.9658296470733885
GSE164416_DP126,0.5556135704986138,-0.6481577108297832,-1.0240206544533497,0.44784111661355985,-0.8069955028062147,-0.8330512838436123,-1.09306786456621,0.6211001605436536,-0.00442901334901967,0.6047787282871706,0.23119340228727434,-0.20987770287424212,0.13100086441119305,0.30981442916887175
GSE164416_DP129,-0.0043819795421464955,-0.5440336759722164,-1.1065846104331996,0.888108500828887,-0.6035291458678511,-0.8910079867877081,-1.09306786456621,-1.3912842684827638,0.13745482710594997,-0.2923903141476824,-0.4558060919680801,-0.7584488310850644,-0.9304444835863092,-0.49990909266142236
GSE164416_DP132,0.4549753149607572,0.9374258154497913,1.0022958673151543,-0.6332914603629155,0.007515720030891118,-0.21866613919096792,1.4626658289097705,0.8447756302917889,0.2106419320420283,0.7029964210825068,0.19999753407102355,0.0652239618679143,-0.21582709199049765,-0.6303333691856818
GSE164416_DP139,-0.03194893298812373,-1.329424546010058,-0.38606722451170744,0.67762451317946,-0.8211480482330568,-0.38685065440176464,0.28579001427071815,0.2652855898193975,-0.9708309119648663,-0.3573425731939326,-0.04008638145063228,-0.28997573128799214,-0.298567282565299,-1.3195826044734558
GSE164416_DP143,-0.9188688128634906,-1.5764689391165834,-1.2326137035096403,-0.6939970921720783,-2.653859063820733,-1.2051589296547534,-1.09306786456621,-1.1593927047081298,-1.3938133499737484,-2.7603574178215804,-3.2377273739432915,-3.511755736277736,-1.705409537722477,-1.3344059882206611
GSE164416_DP146,0.8590646036956802,1.3960617994016336,1.8031935907163128,-0.21187213777306796,0.24726001808566633,0.8792438454376684,1.1407632038607436,2.0185314022991108,1.4121014758126675,0.32392586639915605,0.9638236572000436,1.6623985797192173,1.6948994072273569,0.7090019369248796
GSE164416_DP147,1.7919716523929181,0.9515077910872957,1.1924617976382754,-1.1622658237195853,0.6477768098320271,1.1546642700106815,0.5878738101140096,1.1737089815084807,0.8095999060643114,-0.056408346113230715,0.4115092872652259,-0.3142580064890636,-1.1487736392323868,0.8226836905401628
GSE164416_DP150,-0.20689936881850196,0.19552313909208785,0.45252620640984603,0.8876695991792873,0.6469007869066741,0.3266819234881105,-0.7737906246285315,0.37762820035195827,0.8464172050132751,0.2054412448223181,0.5492213446182787,0.37617330060911763,0.5849207935819548,-0.15776988049311275
GSE164416_DP157,-0.4569368632121467,0.18788001488293113,-0.17366427326501632,1.2899096109210118,-0.6946859077052884,0.17308306545410374,-1.09306786456621,-1.5390801113831365,-1.1473134685618205,-0.3717263151298552,-1.0992109202932263,-1.0066281985238468,-0.1310062201720848,-0.45943716435233956
GSE164416_DP161,-0.7995962969665472,-0.3955122108433353,-0.6178946618943569,0.6596364976987882,-1.3981512464370929,-0.49289495128225397,0.08551283919756764,0.2107599122084574,-1.7895919202634223,-0.7818370180402525,-0.0812518117380353,-0.7911823616185133,-0.5495046996105211,0.3909382574042239
GSE164416_DP163,-0.6099931499798559,0.39554260393629964,0.24693442835728868,-1.6130477157547423,-0.4317556431474511,-0.04781699346365988,-1.09306786456621,-1.8347490949968521,0.4474883492601143,0.4790494599115204,-1.5497442173947553,-3.6527126173387683,-2.9211847743200483,0.9597382786222446
GSE164416_DP166,-1.0707618080979386,0.38116146897978737,-0.16909468015085405,0.5510076821807235,0.026732531373804946,-0.6304507635252531,-0.49280740489143976,-0.25766865125353083,-0.1340228867297491,-0.3959532561082333,0.44416384348675086,0.05918207284224912,0.17183778845957284,0.7578728042716968
GSE164416_DP173,1.2793846191416036,1.1929557392584624,0.7570949377444104,0.05766674069267024,0.38217500666700666,1.3841131209170079,1.2159413825948246,0.24971604183295362,1.2455816047255512,0.4102166195269423,0.3893964757565485,0.09468722721038027,-0.07785816363357105,0.861962998404403
GSE164416_DP177,0.40646819310988896,-0.3441043834400977,0.7885928099327643,0.6002505985423731,0.8526682427143737,0.5014684206929125,-0.5254106839649495,-0.5478605934438925,0.15918423542208762,0.5657272437831476,0.1713408469466857,-0.049148821799935856,0.08629096312028152,1.0552033507009262
GSE164416_DP179,-0.1376141172212044,-0.9822603798798956,0.1949125140442209,-0.49934458015393607,-0.24424455851187296,0.7115272701061357,0.8266702827505145,1.3688159983400114,0.6842909184652758,0.44030725660018594,0.8085108048520565,1.2781361538960274,0.6519368722887876,0.7902122638127621
GSE164416_DP181,0.9249165226157332,1.4826084100828716,1.1467996040516912,-0.09584036745190501,0.9449332605993613,0.5312414341727866,1.5997916058082713,-0.2924406093963196,1.5403537867881605,0.8557871084260309,0.49878019681456837,0.19567316827430284,0.17351799354747693,0.6383722440120033
GSE164416_DP185,-0.44927277981013775,-1.2526161713026533,-0.5838655253377784,0.4030496153062505,-1.8957690421162376,-1.3742464333803504,-0.6592704017745158,-1.813338656393175,-1.1915497294790234,-0.3280479013280032,-0.8862442744480465,-0.9794571941679339,-2.051259469575434,-2.421431035643234
GSE164416_DP187,-0.4091832861117234,-0.33577614015237295,0.6044533795721913,-0.2202586057570114,-0.8151154703364576,-0.6477212597659094,0.5833888772561234,-0.21907911320405804,-0.2417329688792341,0.005715727303571741,-1.0149800065533694,-0.2689869690797209,-0.8385213840204668,-2.237733231832289
GSE164416_DP192,1.46368421981311,-0.5262327760293631,0.5525166441900128,-0.034696867003888986,1.8525096182100778,1.0489341368759273,-1.09306786456621,-0.22367081019547083,-0.3470940048863603,-0.24187420932719844,0.26453622157443174,0.5344080113876413,1.3877312286386443,1.3383802619122638
GSE164416_DP193,-1.2264993708010536,-1.1877245916650114,-1.3834252027233718,0.4210358035514502,-1.7147694312493942,-3.3711165672757595,-1.09306786456621,-1.098508156149461,-1.0724743111403234,-0.6802526460533382,-2.0116969333027153,-1.022924191619044,-1.2188487162398451,-2.2539746934462697
GSE164416_DP194,-0.613026870689674,-0.9823019163896838,0.2900078519377067,0.5980398666383092,-0.6991382785318714,-2.315305275724827,-0.6992109219823565,-0.9156322411041316,-0.20707044035182096,0.452353083698507,-2.0649507486951677,-1.4157291788270747,-1.5660785031715998,-1.2197275912611432
GSE164416_DP197,-1.217160232456524,-1.4206689839754125,-1.8204509788317866,1.5016429268864717,-0.7003700563335269,-0.6419024871895581,-0.5125151741652738,0.3999820830013963,-1.4801765314339883,-0.567154110906184,-0.12064245353681861,0.2666006475673147,0.09186706675689164,-0.24128827914570244
GSE41762_GSM1023655,0.7692953480864798,0.4607189055559573,1.3557475117819644,0.19606676372906084,0.02044603377122769,-0.45175651085032276,-0.1810059774444301,0.9911683559302472,-0.9214510943598674,1.0340286355030381,0.4538876029722591,-0.18763499259975683,0.2993923455544331,0.04521760468736734
GSE41762_GSM1023656,-0.5893903345249496,0.39548166962931264,-0.3596499957677467,-0.6260104627104813,0.7878584808404521,0.9597672644868073,-0.8613780497974867,0.4211085609558988,0.01915256536868326,0.6412453859231381,0.8453047751493807,0.2635109659759153,0.5092642710905013,1.0323513552073753
GSE41762_GSM1023657,0.3067870606612325,-0.08802469313571532,0.17447488851071957,-2.3824749842058472,0.6046697031529606,-0.07051499264955756,0.003677869278731712,-2.0180749485151535,-0.15431713386717794,-0.05906595946864349,-0.235703688372624,-0.40604185444036983,0.4505087093946648,0.26283556866816077
GSE41762_GSM1023658,1.0868841614047855,0.48853395968144375,0.38804597246874,-1.3419028504754724,0.6223289309002027,-0.08365415074294347,0.449736189384994,1.8815223485299508,1.6371121254900443,2.1352114260413053,1.9076780735911754,0.8246030548655718,2.06504292516217,0.9906664931678483
GSE41762_GSM1023659,0.5578215764287228,-0.44903478423625265,0.38516954616940885,-0.2174140844113586,0.6856200732755106,-1.291401474080329,0.20012988163399234,-0.3313414369339551,-0.42734825134488513,-0.5294956845857369,-0.7076283810313503,-0.10785736489698997,0.2109935103787551,-0.6736634371522061
GSE41762_GSM1023660,0.1784037202204294,0.914508514556139,0.8695404636338748,1.190590001489149,-0.3235563104065436,-0.152003025986762,2.033871871232188,1.893911684373852,1.2900508767487735,-0.29610197839290636,0.2213882983190421,-0.5418413772682602,1.0008259213491453,-0.3559077782719479
GSE41762_GSM1023661,1.091976283663502,-0.24062298996686693,0.8650420326781605,-0.431358446742808,0.754303009813248,0.5303733849585635,0.5637964987534971,1.1722176336806174,-0.4977387150570667,-0.3186503977857266,0.8619214722829397,1.1178761451927095,1.84912593662229,0.5283197338798042
GSE41762_GSM1023662,1.6547635958843983,0.3646599574840593,-0.3003781270426907,0.4327278393505584,0.968358707215346,0.9474773941548656,1.0729763021193903,1.649582929058025,1.0295776480506293,1.4112139432832211,1.0617563577929157,1.236716034195835,1.477187097304625,0.8069327152893617
GSE41762_GSM1023663,0.22499590515249954,0.33005025691615314,1.2566535551399625,-0.3002274551254466,0.27964882507289,-0.32411682770860945,2.16953421811115,0.16405320680008864,0.224289931157237,0.3705906589661166,-0.23162903943075583,-0.3502941458297603,-1.0623091523296402,-0.3223544244080498
GSE41762_GSM1023664,0.4280463967626937,-0.035800384076796754,0.918564617571685,0.3113166808155083,0.49955175429146315,0.4760024334203156,-0.3893570474903145,-0.0949322669115889,0.12689257370255458,0.5751456878311039,0.4188013502325846,0.34776076207070983,-0.29622403615935916,0.8026841328592679
GSE41762_GSM1023665,-0.9477838553156828,-1.1538595332314914,-2.4994149547971123,1.3752602825063465,-0.045636500677272894,-0.1905351365651666,-0.8412352163468693,0.6395371435367208,-0.652229016308214,-0.7366986586543132,-0.9591678561123204,-0.4290974797042651,-0.012882130365808537,0.8968320230212242
GSE41762_GSM1023666,-2.0328246898957962,-3.4760906131035085,-3.1382617414670126,0.5704129252187741,-5.5163829841645065,-3.7220570346699735,-1.5728660731740793,-1.097168179198399,-1.6498756612227168,-2.3365138602237687,-2.7378234460904363,-2.529776129629067,-2.2073237330412527,-3.4177949691929217
GSE41762_GSM1023667,-1.5791979848096291,-0.945612635122084,-0.29936816594751536,-0.9183649705974788,-0.5477638600327238,-0.8651356792097149,-1.2366867883445865,0.13516642801547274,-1.1353531500369693,-0.8292868943738642,-1.6499397298467995,-1.510198934391821,-0.9359101525215497,-0.4282207406989143
GSE41762_GSM1023668,0.6420690516082541,0.808694494590268,0.1799814961780439,-1.2223053623774693,0.2568475592960838,0.3210322191661528,0.08872377234111073,0.6153476662396579,0.3428258733730133,0.4094709340599149,0.890135751696512,1.02065439875604,1.396411985167198,0.6281265965408633
GSE41762_GSM1023669,0.08877853046751645,-0.9923244809638226,0.07449409323921144,0.23034971827198988,-0.341288995839922,-1.1510525378005831,-0.9356980758419376,-1.1847305924815172,-0.8951960167804746,0.07581368624479327,0.04055423049050409,-0.1752460213518459,-0.9653573699039718,-0.615576260976824
GSE41762_GSM1023670,0.8239721660526734,0.8474296813288168,0.2640794933786357,-0.08676433747675118,0.6611292807175635,0.5395381769612376,-0.2124709739573624,0.593567790830239,1.0472276595945795,0.5572914907778524,1.3283859713897863,0.43751824650068644,0.9629727987898009,1.1518340299422303
GSE41762_GSM1023671,0.06644475993133178,-0.4364379504824882,-1.0437326900767776,-0.14266401746343157,0.13192541825215542,0.5116424561172785,-0.6845816615638931,0.8017606446505552,0.2248382573702004,0.17420054844143765,0.12987020735669863,0.25560481114001216,1.1696771930019136,0.5117432975132081
GSE41762_GSM1023672,-0.7954276927936603,2.2120748563304007,1.0018917610741904,0.48613617781631047,0.2953246952944454,1.2461951988987194,3.6770641107437454,1.1782274164661628,0.9835279941832497,-0.08942193059785587,-0.4849410277938842,-0.12265545066560682,1.204767149938232,-0.5373431427046432
GSE41762_GSM1023673,0.7197275847296759,-0.4823530550652728,-0.627851766810284,-1.03721931214456,0.21356629062438942,0.41842072319456375,0.6866968699263828,0.844040421448125,1.3116025339236348,0.7136686557861537,0.09458227179213434,0.41106590286284744,1.3088627264136765,-0.07083486210187592
GSE41762_GSM1023674,0.4637047984542541,-0.7473843345454901,-0.6831944229353911,0.8053061632301541,0.346965448648486,0.40758441262423645,0.5004762534790699,0.27149381980389425,0.7181234850765196,0.6899774708689478,0.08138270479735209,0.698227029720881,0.7209946450500411,0.6559687412364351
GSE41762_GSM1023675,0.779745994921151,0.5115177104281584,0.23552221887835367,-0.13352036849108462,0.543743898271251,1.2241588120266207,0.3814178066165616,-0.6586003185988096,1.975515912579967,2.04319962063485,1.624984341006987,1.2081740166367203,1.0903357410768781,1.4405286885117223
GSE41762_GSM1023676,2.267334276727321,1.9610381752497361,1.2129361579107152,0.4497219968211793,1.0443580292922876,1.6011072933306092,0.9002133284299404,2.028479619809236,1.988478344254427,1.8139994197320355,2.8206191560699065,2.7311097364265504,1.7313574896027486,1.7962952303628639
GSE41762_GSM1023677,0.7728443687873006,0.01382257247706285,-0.28953085937915657,0.7139318752003886,0.6654632841996242,0.4861352631546146,1.7632452684530584,0.4065168571135072,1.1940097127941545,1.0352037053532013,0.7707755927128725,0.5570901868775073,0.16971757511860033,0.5974984961534239
GSE41762_GSM1023678,-0.13103385948444235,0.1553219707647093,0.431112069698449,-1.977224402272545,0.4332782298590093,0.8535251234408897,0.12639159807186914,-0.9241400719812719,0.6352031581467715,1.0256032635361476,0.6508579364896996,0.9945135097026466,0.954219710940361,0.7477137446141593
GSE41762_GSM1023679,-1.3615281016293495,-2.214839953664392,-0.02116492504906696,-1.1001543310648487,0.19426161070768688,-1.850341048929946,-1.52538861483506,-1.2184000043551046,-0.7929429260843253,-1.562045915988964,-0.8875524166012426,-1.3026344188968777,-0.9073553988325972,-1.1884558123396058
GSE41762_GSM1023680,-0.6841979524068305,-0.8389957095548277,-1.2760612140214849,-0.5494467253255042,-1.1981141384746377,-0.6386584417705142,-0.9127459109870767,-0.486458034672589,-0.8187337541367424,0.03478820201732059,-0.10210603371001524,-0.8582073609292272,0.3028519187735078,-1.0392504728171703
GSE41762_GSM1023681,-0.1627007417109557,0.5926897715338983,2.4389664740269086,-0.9827502711127373,0.4805702881937625,-0.587538834352617,-0.8827546620960421,0.035702288039406734,-0.02015998709541568,0.14805726329566962,0.32044735929492846,0.2957185644134941,-0.010543752953860548,-0.15173205050440375
GSE41762_GSM1023682,0.28768511145661757,-0.03414679922020407,0.9241390318143036,-0.24431795381871005,0.37698025920390615,0.21987077304709043,-0.5982341096973044,-0.8287718488732477,0.39560166211941283,-0.15306145237988406,0.5993730664189915,0.5282526867639207,0.6118873845842733,0.14502446734842636
GSE41762_GSM1023683,-0.24620545110768086,-1.043520885922697,-0.6959010182688385,-0.11317714088129106,-0.57522234311059,-0.512775957554688,-1.1610214828097516,-0.6611399495933792,-0.9968410746315812,-0.11036825733413959,-0.25776746147595564,-0.2887033362545671,-0.7439814444015281,-0.27210274861603795
GSE41762_GSM1023684,0.28724374151577053,0.015543965100374995,0.37519484206689924,-0.8796624220292487,0.4861677638773721,0.1735522720186543,-0.06273045900605498,-0.609018594765658,0.21875305490899993,0.13171632200306715,-0.16006607024810318,0.16704256695290381,0.16333554069734804,-0.10513694155796222
GSE41762_GSM1023685,0.05731370762568647,-0.11272213107770748,-0.3198439673028482,0.3985201815947289,0.25148514820811296,0.031073352096495983,-0.12225968243730911,0.6089559229525267,0.9395912239898241,0.7408143845412096,-0.06571786094625753,0.13086325706240642,0.9460139463628919,0.1865874438264327
GSE41762_GSM1023686,1.1651849950283586,0.3859053636657823,-0.10498812718135707,0.14400067233766103,0.6597188931437417,0.5826895110633786,-0.5004335027098759,0.24656886537080272,0.5378411372702585,0.6080082727386288,0.7527094027565336,0.37052090478013316,0.43495901016796623,0.6805548002171425
GSE41762_GSM1023687,-0.058120899844654614,-0.005504182123619554,0.06065976749560314,0.7856438804775914,0.0731739608800908,-0.08232535360822599,-0.8884121077366857,-1.812015384730277,-0.21584420897247694,-0.10577397650244506,-0.2098571325292979,-0.9885204914618982,0.05319694346910655,1.1788403879302434
GSE41762_GSM1023688,1.6358400007735268,0.7847506475102272,1.6076649984524964,-0.26723109350988256,0.9180108091373079,0.9497336435883587,0.2796710464573399,-1.002937710775938,2.5070438473837604,1.9639460048902169,1.6708302904696157,0.5749761984406202,0.6101739359828566,1.6062059910623099
GSE41762_GSM1023689,0.38794833272497253,-0.25660867097100354,-0.3166695489489351,-0.34833555453418846,0.3218869946014448,0.18874775870965402,0.040800311432306446,-0.7438384615957024,-0.33023724202363924,-0.4344745293310543,0.1668880240615746,-1.2107766125256476,-0.56088138741849,0.4900302553397358
GSE41762_GSM1023690,-2.2319130114487757,-0.9558500668111294,-0.0728478104918371,0.5431751309295123,-1.5925231468793541,-1.3557008250244589,-0.5621515322308905,-2.2221231245523327,-1.6992384239190919,-0.27946626012758263,-1.4320419337760117,-2.4837686972960893,-2.8572864565099256,-0.24749927741225705
GSE41762_GSM1023691,-0.33886717574774883,1.052549716741089,0.7247288157914402,0.9381231481238342,0.05943737357254435,0.08226811772337021,0.4826191831986017,-0.32273513541956117,-0.8648321481119403,-0.606204325165197,-0.4192301399285473,-0.30168061060643103,0.4698141082375839,-2.931349693170247
GSE41762_GSM1023692,0.8238558972447274,0.41832980484259114,1.4103657081815584,0.18377374479201955,0.558611733945303,0.5650318414462852,1.6609676682787111,-0.09888596444393316,1.7873193897665989,0.8391790375138823,0.019370975086079923,-0.4635731063978006,0.023410712418227137,1.08721727011404
GSE41762_GSM1023693,-1.2185005355041447,-0.9362782795988935,-1.1307196042616185,5.077442889207182,-0.1881297202450801,-2.0381569036712994,-1.6656491512514255,-0.6554755566230929,-0.7031295294062778,-2.1806707261009803,-1.3096270178592948,-0.851280823931575,-0.1852685385251972,-0.5030932999177805
GSE41762_GSM1023694,-0.09578973597265421,-0.8821769282703295,0.08365154967106804,-0.39428623730391227,-1.4915041369042812,-1.3970167956633763,-1.2232267216597152,-0.2952908670398596,-0.15658598588615183,0.2093143410515945,-0.3063271107368899,-2.028946509821971,-1.150918339359845,-0.25458605220343905
